iter	Passed	Remaining
13385	16839	20900
13386	16840	20898
13387	16841	20896
13388	16842	20895
13389	16842	20893
13390	16844	20892
13391	16845	20890
13392	16846	20889
13393	16847	20887
13394	16848	20885
13395	16849	20884
13396	16850	20882
13397	16850	20880
13398	16851	20878
13399	16852	20876
13400	16853	20875
13401	16854	20873
13402	16855	20871
13403	16856	20870
13404	16857	20868
13405	16858	20867
13406	16859	20865
13407	16860	20863
13408	16860	20861
13409	16861	20860
13410	16862	20858
13411	16863	20856
13412	16864	20854
13413	16864	20852
13414	16865	20851
13415	16866	20849
13416	16867	20847
13417	16868	20845
13418	16869	20844
13419	16870	20842
13420	16871	20840
13421	16872	20839
13422	16873	20838
13423	16874	20836
13424	16875	20835
13425	16876	20833
13426	16877	20831
13427	16878	20830
13428	16879	20828
13429	16880	20826
13430	16881	20825
13431	16881	20823
13432	16884	20823
13433	16885	20821
13434	16885	20819
13435	16887	20818
13436	16888	20817
13437	16889	20815
13438	16890	20813
13439	16891	20812
13440	16891	20810
13441	16892	20808
13442	16893	20807
13443	16894	20805
13444	16895	20803
13445	16896	20801
13446	16897	20800
13447	16898	20798
13448	16899	20796
13449	16900	20795
13450	16901	20793
13451	16902	20792
13452	16903	20790
13453	16903	20788
13454	16904	20786
13455	16905	20785
13456	16906	20783
13457	16907	20782
13458	16908	20780
13459	16909	20778
13460	16909	20776
13461	16910	20774
13462	16911	20773
13463	16912	20771
13464	16913	20769
13465	16914	20767
13466	16915	20766
13467	16916	20765
13468	16917	20764
13469	16919	20762
13470	16920	20761
13471	16921	20760
13472	16922	20759
13473	16924	20757
13474	16925	20756
13475	16926	20754
13476	16927	20753
13477	16929	20752
13478	16930	20751
13479	16931	20750
13480	16933	20749
13481	16934	20747
13482	16935	20746
13483	16936	20745
13484	16937	20743
13485	16939	20742
13486	16940	20741
13487	16941	20739
13488	16942	20738
13489	16944	20737
13490	16946	20737
13491	16947	20735
13492	16948	20734
13493	16950	20733
13494	16951	20732
13495	16953	20731
13496	16954	20730
13497	16955	20729
13498	16957	20728
13499	16959	20728
13500	16960	20726
13501	16961	20725
13502	16962	20723
13503	16963	20722
13504	16964	20720
13505	16967	20720
13506	16968	20719
13507	16969	20718
13508	16970	20716
13509	16971	20715
13510	16972	20713
13511	16974	20712
13512	16975	20711
13513	16976	20709
13514	16977	20708
13515	16978	20706
13516	16979	20704
13517	16980	20703
13518	16981	20701
13519	16982	20700
13520	16983	20699
13521	16985	20698
13522	16986	20697
13523	16987	20696
13524	16989	20694
13525	16990	20693
13526	16991	20691
13527	16992	20690
13528	16993	20688
13529	16994	20687
13530	16995	20685
13531	16996	20684
13532	16997	20682
13533	16998	20681
13534	16999	20679
13535	17000	20678
13536	17002	20677
13537	17003	20675
13538	17004	20674
13539	17005	20672
13540	17006	20671
13541	17007	20669
13542	17008	20668
13543	17009	20666
13544	17010	20665
13545	17011	20663
13546	17012	20662
13547	17013	20660
13548	17014	20659
13549	17015	20657
13550	17017	20656
13551	17018	20655
13552	17019	20653
13553	17020	20652
13554	17021	20650
13555	17022	20648
13556	17023	20647
13557	17024	20645
13558	17025	20644
13559	17026	20642
13560	17027	20640
13561	17028	20639
13562	17029	20637
13563	17030	20636
13564	17031	20635
13565	17032	20633
13566	17034	20632
13567	17035	20630
13568	17036	20629
13569	17037	20628
13570	17038	20626
13571	17039	20625
13572	17040	20623
13573	17041	20622
13574	17042	20620
13575	17043	20619
13576	17044	20617
13577	17045	20615
13578	17047	20614
13579	17047	20613
13580	17048	20611
13581	17049	20609
13582	17050	20607
13583	17051	20606
13584	17052	20604
13585	17053	20602
13586	17054	20601
13587	17054	20599
13588	17055	20597
13589	17056	20595
13590	17057	20594
13591	17058	20592
13592	17059	20590
13593	17060	20589
13594	17061	20587
13595	17062	20586
13596	17063	20584
13597	17063	20582
13598	17064	20580
13599	17065	20579
13600	17066	20577
13601	17067	20575
13602	17067	20573
13603	17068	20571
13604	17069	20570
13605	17070	20568
13606	17071	20566
13607	17072	20565
13608	17073	20563
13609	17073	20561
13610	17075	20560
13611	17076	20558
13612	17076	20556
13613	17077	20555
13614	17078	20553
13615	17079	20551
13616	17080	20549
13617	17081	20548
13618	17081	20546
13619	17082	20544
13620	17083	20542
13621	17084	20540
13622	17085	20539
13623	17085	20537
13624	17087	20536
13625	17089	20536
13626	17090	20534
13627	17092	20533
13628	17093	20532
13629	17094	20530
13630	17095	20529
13631	17096	20527
13632	17097	20526
13633	17098	20524
13634	17099	20523
13635	17100	20521
13636	17101	20520
13637	17102	20518
13638	17103	20517
13639	17104	20515
13640	17105	20514
13641	17106	20512
13642	17107	20510
13643	17108	20509
13644	17109	20507
13645	17110	20505
13646	17111	20503
13647	17111	20502
13648	17112	20500
13649	17113	20498
13650	17114	20497
13651	17115	20495
13652	17116	20493
13653	17117	20491
13654	17118	20490
13655	17119	20489
13656	17120	20487
13657	17121	20485
13658	17122	20483
13659	17122	20482
13660	17123	20480
13661	17124	20478
13662	17125	20477
13663	17126	20475
13664	17127	20473
13665	17128	20471
13666	17129	20470
13667	17130	20468
13668	17131	20467
13669	17132	20466
13670	17134	20465
13671	17135	20463
13672	17135	20461
13673	17136	20460
13674	17137	20458
13675	17138	20456
13676	17139	20455
13677	17140	20453
13678	17141	20451
13679	17142	20450
13680	17143	20448
13681	17143	20446
13682	17144	20445
13683	17145	20443
13684	17146	20442
13685	17148	20440
13686	17149	20439
13687	17150	20438
13688	17151	20436
13689	17152	20435
13690	17153	20433
13691	17154	20431
13692	17155	20429
13693	17155	20428
13694	17157	20426
13695	17157	20425
13696	17158	20423
13697	17159	20421
13698	17160	20420
13699	17161	20418
13700	17162	20417
13701	17163	20415
13702	17164	20413
13703	17165	20411
13704	17166	20410
13705	17167	20408
13706	17168	20407
13707	17169	20405
13708	17169	20403
13709	17170	20402
13710	17171	20400
13711	17172	20398
13712	17173	20397
13713	17174	20395
13714	17175	20394
13715	17176	20392
13716	17177	20390
13717	17178	20389
13718	17179	20387
13719	17180	20386
13720	17181	20384
13721	17182	20382
13722	17183	20381
13723	17183	20379
13724	17184	20377
13725	17185	20375
13726	17186	20374
13727	17187	20372
13728	17188	20370
13729	17189	20369
13730	17190	20367
13731	17191	20366
13732	17192	20364
13733	17193	20363
13734	17194	20361
13735	17195	20359
13736	17195	20357
13737	17196	20356
13738	17197	20354
13739	17198	20352
13740	17199	20351
13741	17200	20349
13742	17201	20347
13743	17202	20346
13744	17203	20344
13745	17203	20342
13746	17204	20341
13747	17205	20339
13748	17206	20338
13749	17207	20336
13750	17208	20334
13751	17209	20333
13752	17210	20331
13753	17211	20329
13754	17211	20327
13755	17212	20326
13756	17213	20324
13757	17214	20322
13758	17215	20320
13759	17216	20319
13760	17217	20317
13761	17218	20315
13762	17218	20314
13763	17220	20312
13764	17220	20311
13765	17221	20309
13766	17222	20307
13767	17223	20305
13768	17223	20303
13769	17224	20301
13770	17225	20300
13771	17226	20298
13772	17227	20297
13773	17229	20296
13774	17230	20295
13775	17232	20294
13776	17233	20293
13777	17235	20292
13778	17236	20290
13779	17237	20289
13780	17238	20288
13781	17241	20288
13782	17242	20287
13783	17244	20287
13784	17246	20286
13785	17248	20286
13786	17256	20292
13787	17258	20292
13788	17260	20291
13789	17261	20290
13790	17262	20289
13791	17264	20289
13792	17266	20288
13793	17268	20287
13794	17269	20286
13795	17270	20284
13796	17271	20283
13797	17272	20281
13798	17273	20280
13799	17274	20278
13800	17275	20276
13801	17275	20275
13802	17276	20273
13803	17277	20271
13804	17280	20271
13805	17283	20272
13806	17285	20272
13807	17287	20271
13808	17288	20270
13809	17289	20268
13810	17290	20267
13811	17291	20265
13812	17292	20264
13813	17293	20263
13814	17294	20261
13815	17295	20259
13816	17296	20258
13817	17297	20256
13818	17298	20255
13819	17299	20253
13820	17300	20251
13821	17301	20250
13822	17302	20249
13823	17303	20247
13824	17304	20246
13825	17305	20244
13826	17307	20244
13827	17308	20242
13828	17309	20241
13829	17311	20240
13830	17312	20239
13831	17313	20238
13832	17315	20236
13833	17316	20235
13834	17317	20233
13835	17318	20232
13836	17320	20232
13837	17322	20231
13838	17323	20230
13839	17325	20229
13840	17326	20228
13841	17327	20226
13842	17328	20224
13843	17328	20222
13844	17329	20221
13845	17330	20219
13846	17331	20218
13847	17332	20216
13848	17333	20214
13849	17334	20213
13850	17336	20212
13851	17337	20211
13852	17338	20209
13853	17339	20207
13854	17339	20205
13855	17340	20204
13856	17341	20202
13857	17342	20201
13858	17343	20199
13859	17344	20197
13860	17345	20195
13861	17346	20194
13862	17347	20192
13863	17348	20191
13864	17349	20189
13865	17350	20188
13866	17351	20187
13867	17354	20188
13868	17356	20187
13869	17358	20186
13870	17359	20184
13871	17360	20183
13872	17361	20182
13873	17363	20181
13874	17365	20181
13875	17366	20180
13876	17368	20179
13877	17369	20178
13878	17371	20177
13879	17372	20176
13880	17374	20175
13881	17375	20173
13882	17376	20172
13883	17377	20171
13884	17379	20170
13885	17380	20169
13886	17381	20168
13887	17383	20166
13888	17384	20165
13889	17385	20164
13890	17386	20162
13891	17388	20161
13892	17389	20160
13893	17390	20159
13894	17391	20157
13895	17392	20156
13896	17394	20155
13897	17395	20154
13898	17396	20152
13899	17397	20151
13900	17398	20149
13901	17399	20148
13902	17400	20146
13903	17401	20145
13904	17403	20144
13905	17404	20142
13906	17405	20141
13907	17406	20139
13908	17407	20138
13909	17409	20137
13910	17410	20136
13911	17411	20134
13912	17412	20133
13913	17413	20131
13914	17414	20130
13915	17415	20129
13916	17418	20129
13917	17419	20127
13918	17420	20126
13919	17421	20125
13920	17423	20124
13921	17424	20122
13922	17429	20125
13923	17430	20125
13924	17432	20124
13925	17433	20122
13926	17436	20122
13927	17438	20122
13928	17439	20121
13929	17440	20120
13930	17441	20118
13931	17443	20117
13932	17444	20116
13933	17446	20115
13934	17447	20114
13935	17448	20113
13936	17450	20112
13937	17454	20114
13938	17456	20113
13939	17457	20111
13940	17458	20110
13941	17459	20109
13942	17460	20107
13943	17461	20106
13944	17462	20104
13945	17463	20103
13946	17464	20101
13947	17465	20100
13948	17467	20099
13949	17468	20097
13950	17469	20096
13951	17470	20094
13952	17471	20094
13953	17473	20092
13954	17474	20091
13955	17475	20089
13956	17476	20088
13957	17477	20086
13958	17478	20084
13959	17479	20083
13960	17480	20081
13961	17481	20080
13962	17482	20079
13963	17483	20077
13964	17484	20076
13965	17485	20074
13966	17486	20073
13967	17487	20071
13968	17488	20070
13969	17489	20069
13970	17491	20067
13971	17492	20066
13972	17493	20064
13973	17494	20063
13974	17495	20061
13975	17496	20060
13976	17497	20059
13977	17499	20057
13978	17500	20056
13979	17501	20055
13980	17502	20053
13981	17503	20052
13982	17504	20050
13983	17505	20048
13984	17506	20047
13985	17507	20045
13986	17508	20044
13987	17509	20042
13988	17510	20041
13989	17511	20040
13990	17512	20038
13991	17513	20036
13992	17514	20035
13993	17515	20034
13994	17516	20032
13995	17517	20031
13996	17518	20029
13997	17519	20028
13998	17520	20026
13999	17521	20025
14000	17523	20023
14001	17525	20023
14002	17527	20023
14003	17529	20022
14004	17530	20021
14005	17531	20020
14006	17532	20018
14007	17534	20017
14008	17535	20016
14009	17536	20014
14010	17537	20013
14011	17538	20012
14012	17540	20011
14013	17542	20010
14014	17543	20009
14015	17544	20007
14016	17545	20006
14017	17546	20004
14018	17547	20003
14019	17548	20001
14020	17549	20000
14021	17550	19998
14022	17551	19997
14023	17552	19996
14024	17554	19995
14025	17556	19994
14026	17557	19993
14027	17559	19992
14028	17560	19991
14029	17561	19989
14030	17562	19988
14031	17563	19987
14032	17565	19986
14033	17566	19984
14034	17567	19983
14035	17569	19982
14036	17570	19981
14037	17571	19980
14038	17572	19978
14039	17573	19976
14040	17574	19975
14041	17575	19973
14042	17576	19972
14043	17577	19970
14044	17578	19969
14045	17579	19967
14046	17581	19966
14047	17582	19965
14048	17583	19963
14049	17584	19962
14050	17585	19961
14051	17587	19960
14052	17588	19958
14053	17589	19957
14054	17590	19955
14055	17591	19954
14056	17592	19952
14057	17593	19951
14058	17594	19950
14059	17595	19948
14060	17597	19947
14061	17598	19946
14062	17599	19944
14063	17600	19943
14064	17602	19942
14065	17603	19941
14066	17604	19940
14067	17606	19939
14068	17607	19937
14069	17608	19936
14070	17610	19935
14071	17611	19934
14072	17613	19933
14073	17614	19932
14074	17615	19931
14075	17617	19930
14076	17618	19928
14077	17619	19927
14078	17621	19926
14079	17622	19925
14080	17623	19924
14081	17624	19922
14082	17626	19921
14083	17627	19920
14084	17628	19918
14085	17629	19917
14086	17630	19915
14087	17631	19914
14088	17632	19913
14089	17633	19911
14090	17634	19909
14091	17636	19909
14092	17637	19907
14093	17638	19906
14094	17639	19904
14095	17641	19903
14096	17642	19902
14097	17643	19901
14098	17644	19899
14099	17645	19898
14100	17646	19896
14101	17648	19895
14102	17649	19894
14103	17650	19893
14104	17651	19891
14105	17652	19890
14106	17653	19888
14107	17654	19887
14108	17655	19885
14109	17657	19884
14110	17658	19883
14111	17659	19881
14112	17659	19879
14113	17660	19878
14114	17661	19876
14115	17662	19874
14116	17663	19873
14117	17664	19871
14118	17665	19870
14119	17666	19868
14120	17667	19866
14121	17668	19864
14122	17668	19863
14123	17670	19862
14124	17671	19861
14125	17673	19859
14126	17673	19858
14127	17674	19856
14128	17675	19855
14129	17676	19853
14130	17677	19851
14131	17678	19849
14132	17678	19847
14133	17679	19846
14134	17680	19844
14135	17681	19843
14136	17682	19841
14137	17683	19839
14138	17683	19837
14139	17685	19836
14140	17686	19834
14141	17686	19832
14142	17687	19831
14143	17688	19829
14144	17689	19828
14145	17690	19826
14146	17691	19824
14147	17692	19823
14148	17693	19821
14149	17694	19819
14150	17695	19818
14151	17696	19816
14152	17696	19814
14153	17697	19813
14154	17698	19811
14155	17699	19810
14156	17700	19808
14157	17701	19807
14158	17702	19805
14159	17703	19803
14160	17704	19801
14161	17704	19800
14162	17705	19798
14163	17706	19796
14164	17707	19795
14165	17708	19793
14166	17709	19791
14167	17709	19789
14168	17710	19788
14169	17711	19786
14170	17712	19784
14171	17713	19783
14172	17714	19782
14173	17715	19780
14174	17716	19779
14175	17717	19777
14176	17718	19775
14177	17719	19774
14178	17720	19772
14179	17721	19770
14180	17722	19769
14181	17722	19767
14182	17723	19765
14183	17724	19764
14184	17725	19762
14185	17726	19761
14186	17727	19759
14187	17729	19758
14188	17730	19757
14189	17731	19755
14190	17732	19753
14191	17732	19752
14192	17733	19750
14193	17734	19748
14194	17735	19747
14195	17736	19745
14196	17737	19743
14197	17738	19741
14198	17738	19740
14199	17739	19738
14200	17740	19736
14201	17741	19735
14202	17742	19733
14203	17743	19732
14204	17744	19731
14205	17745	19729
14206	17746	19727
14207	17747	19726
14208	17748	19724
14209	17749	19723
14210	17750	19721
14211	17751	19720
14212	17752	19718
14213	17753	19716
14214	17754	19715
14215	17755	19713
14216	17756	19712
14217	17758	19711
14218	17759	19710
14219	17760	19709
14220	17761	19707
14221	17762	19706
14222	17763	19704
14223	17764	19702
14224	17765	19701
14225	17766	19699
14226	17766	19697
14227	17767	19695
14228	17769	19694
14229	17770	19693
14230	17771	19691
14231	17772	19690
14232	17773	19689
14233	17778	19691
14234	17779	19690
14235	17781	19689
14236	17783	19689
14237	17784	19687
14238	17785	19686
14239	17786	19684
14240	17787	19683
14241	17788	19682
14242	17790	19681
14243	17791	19679
14244	17793	19679
14245	17794	19677
14246	17794	19676
14247	17796	19675
14248	17798	19674
14249	17799	19672
14250	17803	19674
14251	17804	19673
14252	17805	19671
14253	17806	19670
14254	17807	19668
14255	17808	19666
14256	17809	19666
14257	17810	19664
14258	17811	19662
14259	17812	19661
14260	17813	19659
14261	17814	19657
14262	17815	19656
14263	17817	19655
14264	17818	19654
14265	17819	19653
14266	17820	19651
14267	17821	19649
14268	17821	19647
14269	17823	19646
14270	17824	19645
14271	17825	19643
14272	17826	19641
14273	17826	19640
14274	17827	19638
14275	17828	19637
14276	17830	19635
14277	17830	19634
14278	17831	19632
14279	17832	19630
14280	17833	19629
14281	17834	19627
14282	17835	19626
14283	17836	19624
14284	17837	19623
14285	17838	19621
14286	17839	19619
14287	17839	19617
14288	17840	19616
14289	17842	19615
14290	17843	19614
14291	17844	19612
14292	17846	19611
14293	17851	19614
14294	17856	19617
14295	17857	19616
14296	17858	19614
14297	17859	19613
14298	17860	19611
14299	17862	19610
14300	17863	19609
14301	17864	19607
14302	17865	19606
14303	17866	19604
14304	17867	19603
14305	17869	19602
14306	17870	19601
14307	17871	19600
14308	17873	19599
14309	17874	19598
14310	17876	19597
14311	17877	19596
14312	17878	19594
14313	17879	19593
14314	17880	19592
14315	17883	19592
14316	17884	19591
14317	17899	19605
14318	17901	19604
14319	17903	19603
14320	17904	19602
14321	17905	19601
14322	17908	19601
14323	17910	19601
14324	17911	19599
14325	17912	19598
14326	17914	19597
14327	17915	19595
14328	17918	19596
14329	17919	19594
14330	17920	19593
